Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4682790	0	2969574
0.300000	0	4682918	0	2969539
0.450000	0	4682997	0	2969697
0.600000	0	4683031	0	2969752
0.750000	0	4682936	0	2969582
0.900000	0	4683018	0	2969709
1.050000	0	4683204	0	2969670
1.200000	0	4683005	0	2969792
1.350000	0	4683065	0	2969654
1.500000	0	4682987	0	2969743
1.650000	0	4683074	0	2969455
1.800000	0	4683127	0	2969898
1.950000	0	4682918	0	2969774
2.100000	0	4682969	0	2969632
2.250000	0	4683121	0	2969459
2.400000	0	4683126	0	2969716
2.550000	0	4682976	0	2969675
2.700000	0	4683112	0	2969504
2.850000	0	4682993	0	2969718
3.000000	0	4683097	0	2969583
3.150000	0	4682991	0	2969562
3.300000	0	4683006	0	2969542
3.450000	0	4682946	0	2969695
3.600000	0	4682985	0	2969521
3.750000	0	4683061	0	2969846
3.900000	0	4683083	0	2969718
4.050000	0	4683288	0	2969603
4.200000	0	4683262	0	2969762
4.350000	0	4683240	0	2969804
4.500000	0	4683257	0	2969653
4.650000	0	4683136	0	2969821
4.800000	0	4683227	0	2969910
4.950000	0	4683171	0	2969737
5.100000	0	4683147	0	2969893
5.250000	0	4683110	0	2969605
5.400000	0	4683074	0	2969571
5.550000	0	4683022	0	2969744
5.700000	0	4683149	0	2969504
5.850000	0	4683228	0	2969862
6.000000	0	4683217	0	2969476
6.150000	0	4683311	0	2969866
6.300000	0	4683189	0	2969906
6.450000	0	4683081	0	2969719
6.600000	0	4683041	0	2969907
6.750000	0	4683219	0	2969833
6.900000	0	4683113	0	2969676
7.050000	0	4683104	0	2969784
7.200000	0	4683195	0	2969775
7.350000	0	4683247	0	2969544
7.500000	0	4683109	0	2969786
7.650000	0	4683214	0	2969994
7.800000	0	4683106	0	2969702
7.950000	0	4682926	0	2969518
8.100000	0	4683080	0	2969991
8.250000	0	4683065	0	2969723
8.400000	0	4682988	0	2969837
8.550000	0	4683212	0	2969873
8.700000	0	4683096	0	2969749
8.850000	0	4683122	0	2969877
9.000000	0	4683087	0	2969883
9.150000	0	4683112	0	2970033
9.300000	0	4683218	0	2969553
9.450000	0	4683231	0	2969552
9.600000	0	4682977	0	2969636
9.750000	0	4683144	0	2969908
9.900000	0	4683193	0	2969689
10.050000	0	4682953	0	2969800
10.200000	0	4683060	0	2969741
10.350000	0	4683220	0	2969994
10.500000	0	4683030	0	2969694
10.650000	0	4683177	0	2969853
10.800000	0	4683100	0	2969832
10.950000	0	4683093	0	2969771
11.100000	0	4683054	0	2969802
11.250000	0	4683047	0	2969384
11.400000	0	4683150	0	2969813
