Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4679663	0	2970893
0.300000	0	4691693	0	2978066
0.450000	0	4692459	0	2978303
0.600000	0	4692457	0	2978256
0.750000	0	4692473	0	2978423
0.900000	0	4692537	0	2978520
1.050000	0	4692636	0	2978287
1.200000	0	4692845	0	2978487
1.350000	0	4692879	0	2978595
1.500000	0	4692674	0	2978826
1.650000	0	4692714	0	2978279
1.800000	0	4692779	0	2978739
1.950000	0	4692841	0	2978277
2.100000	0	4692623	0	2978167
2.250000	0	4692641	0	2978361
2.400000	0	4692909	0	2978266
2.550000	0	4692805	0	2978197
2.700000	0	4692774	0	2978298
2.850000	0	4692746	0	2978525
3.000000	0	4692889	0	2978371
3.150000	0	4692752	0	2978321
3.300000	0	4692783	0	2978532
3.450000	0	4692724	0	2978427
3.600000	0	4692697	0	2978241
3.750000	0	4692601	0	2978259
3.900000	0	4692730	0	2978502
4.050000	0	4692811	0	2978525
4.200000	0	4692839	0	2978511
4.350000	0	4692651	0	2978582
4.500000	0	4692918	0	2978481
4.650000	0	4692933	0	2978280
4.800000	0	4692767	0	2978460
4.950000	0	4692715	0	2978277
5.100000	0	4692891	0	2978500
5.250000	0	4692920	0	2978486
5.400000	0	4692923	0	2978444
5.550000	0	4692871	0	2978470
5.700000	0	4692868	0	2978434
5.850000	0	4692875	0	2978653
6.000000	0	4692948	0	2978128
6.150000	0	4692997	0	2978664
6.300000	0	4692927	0	2978346
6.450000	0	4692900	0	2978494
6.600000	0	4692902	0	2978527
6.750000	0	4692964	0	2978316
6.900000	0	4693017	0	2978664
7.050000	0	4692851	0	2978289
7.200000	0	4692890	0	2978278
7.350000	0	4692674	0	2978406
7.500000	0	4692825	0	2978125
7.650000	0	4692989	0	2978458
7.800000	0	4692918	0	2978472
7.950000	0	4692861	0	2978316
8.100000	0	4692937	0	2978458
8.250000	0	4692907	0	2978449
8.400000	0	4692984	0	2978323
8.550000	0	4692736	0	2978596
8.700000	0	4693010	0	2978298
8.850000	0	4693123	0	2978647
9.000000	0	4692872	0	2978598
9.150000	0	4692798	0	2978434
9.300000	0	4693011	0	2978371
9.450000	0	4692865	0	2978347
9.600000	0	4692893	0	2978552
9.750000	0	4693022	0	2978480
9.900000	0	4692709	0	2978523
10.050000	0	4692842	0	2978497
10.200000	0	4692980	0	2978517
10.350000	0	4693020	0	2978371
10.500000	0	4693026	0	2978325
10.650000	0	4692755	0	2978268
10.800000	0	4692785	0	2978238
10.950000	0	4693016	0	2978468
11.100000	0	4692762	0	2978792
11.250000	0	4692861	0	2978525
11.400000	0	4692916	0	2978295
11.550000	0	4692936	0	2978477
11.700000	0	4692773	0	2978646
11.850000	0	4692880	0	2978391
12.000000	0	4692868	0	2978558
12.150000	0	4692861	0	2978423
12.300000	0	4692833	0	2978281
12.450000	0	4692760	0	2978372
12.600000	0	4692990	0	2978523
12.750000	0	4692853	0	2978414
12.900000	0	4692970	0	2978329
13.050000	0	4692735	0	2978568
13.200000	0	4692759	0	2978271
13.350000	0	4692771	0	2978323
13.500000	0	4692948	0	2978444
13.650000	0	4692898	0	2978364
13.800000	0	4692771	0	2978363
13.950000	0	4692913	0	2978385
14.100000	0	4692991	0	2978641
14.250000	0	4692835	0	2978478
14.400000	0	4693098	0	2978615
14.550000	0	4692763	0	2978602
14.700000	0	4692956	0	2978526
14.850000	0	4692855	0	2978619
15.000000	0	4692909	0	2978356
15.150000	0	4693019	0	2978339
15.300000	0	4692728	0	2978270
15.450000	0	4692958	0	2978424
15.600000	0	4692877	0	2978726
15.750000	0	4692897	0	2978171
15.900000	0	4692834	0	2978625
16.050000	0	4692935	0	2978286
16.200000	0	4692896	0	2978455
16.350000	0	4692968	0	2978513
16.500000	0	4692878	0	2978427
16.650000	0	4692819	0	2978367
16.800000	0	4692824	0	2978545
16.950000	0	4692862	0	2978154
17.100000	0	4693010	0	2978467
17.250000	0	4692868	0	2978181
17.400000	0	4692758	0	2978353
17.550000	0	4693012	0	2978202
17.700000	0	4692869	0	2978394
17.850000	0	4692875	0	2978408
18.000000	0	4692893	0	2978460
18.150000	0	4692895	0	2978270
18.300000	0	4692824	0	2978615
18.450000	0	4692805	0	2978595
18.600000	0	4692916	0	2978545
18.750000	0	4692870	0	2978409
18.900000	0	4692699	0	2978622
19.050000	0	4692700	0	2978524
19.200000	0	4692974	0	2978354
19.350000	0	4692898	0	2978493
19.500000	0	4692724	0	2978459
19.650000	0	4692862	0	2978446
19.800000	0	4692907	0	2978361
19.950000	0	4692914	0	2978657
20.100000	0	4692757	0	2978516
20.250000	0	4692821	0	2978614
20.400000	0	4692861	0	2978751
20.550000	0	4693148	0	2978498
20.700000	0	4692692	0	2978502
20.850000	0	4692734	0	2978481
21.000000	0	4692883	0	2978509
21.150000	0	4692963	0	2978569
21.300000	0	4692899	0	2978393
21.450000	0	4692953	0	2978306
21.600000	0	4692710	0	2978644
21.750000	0	4692857	0	2978607
21.900000	0	4692778	0	2978594
22.050000	0	4692814	0	2978214
22.200000	0	4692963	0	2978489
22.350000	0	4692870	0	2978416
22.500000	0	4692822	0	2978585
22.650000	0	4692982	0	2978234
22.800000	0	4692820	0	2978387
22.950000	0	4692951	0	2978527
23.100000	0	4692741	0	2978452
23.250000	0	4692806	0	2978533
23.400000	0	4692820	0	2978258
23.550000	0	4692828	0	2978357
23.700000	0	4692844	0	2978484
23.850000	0	4692739	0	2978482
24.000000	0	4692875	0	2978461
24.150000	0	4692769	0	2978614
24.300000	0	4692785	0	2978623
24.450000	0	4692754	0	2978421
24.600000	0	4692732	0	2978046
24.750000	0	4692894	0	2978094
24.900000	0	4692798	0	2978415
25.050000	0	4692884	0	2978399
25.200000	0	4692790	0	2978320
25.350000	0	4692644	0	2978353
25.500000	0	4692780	0	2978610
25.650000	0	4692728	0	2978506
25.800000	0	4692879	0	2978410
25.950000	0	4692745	0	2978397
26.100000	0	4693027	0	2978483
26.250000	0	4692899	0	2978594
26.400000	0	4692967	0	2978388
26.550000	0	4692973	0	2978445
26.700000	0	4692797	0	2978402
26.850000	0	4692924	0	2978452
27.000000	0	4692971	0	2978234
27.150000	0	4692838	0	2978517
27.300000	0	4693096	0	2978421
27.450000	0	4692863	0	2978934
27.600000	0	4692718	0	2978640
27.750000	0	4692741	0	2978473
27.900000	0	4692695	0	2978400
28.050000	0	4693012	0	2978365
28.200000	0	4692878	0	2978591
28.350000	0	4692967	0	2978361
28.500000	0	4692843	0	2978612
28.650000	0	4692515	0	2978512
28.800000	0	4692922	0	2978654
28.950000	0	4692999	0	2978423
29.100000	0	4692933	0	2978533
29.250000	0	4692931	0	2978448
29.400000	0	4692675	0	2978327
29.550000	0	4692733	0	2978503
29.700000	0	4692861	0	2978320
29.850000	0	4692980	0	2978297
30.000000	0	4692771	0	2978778
30.150000	0	4692668	0	2978294
30.300000	0	4692827	0	2978576
30.450000	0	4692804	0	2978785
30.600000	0	4692820	0	2978560
30.750000	0	4692602	0	2978481
30.900000	0	4692795	0	2978336
31.050000	0	4692833	0	2978408
31.200000	0	4692651	0	2978743
31.350000	0	4692747	0	2978617
31.500000	0	4692888	0	2978545
31.650000	0	4692726	0	2978179
31.800000	0	4692760	0	2978734
31.950000	0	4692908	0	2978234
32.100000	0	4692906	0	2978591
32.250000	0	4692828	0	2978409
32.400000	0	4692802	0	2978433
32.550000	0	4692776	0	2978688
32.700000	0	4692646	0	2978411
32.850000	0	4692867	0	2978313
33.000000	0	4693009	0	2978242
33.150000	0	4692801	0	2978182
33.300000	0	4692801	0	2978345
33.450000	0	4692891	0	2978544
33.600000	0	4692587	0	2978494
33.750000	0	4692675	0	2978536
33.900000	0	4692799	0	2978137
34.050000	0	4692772	0	2978316
34.200000	0	4692715	0	2978203
34.350000	0	4692747	0	2978628
34.500000	0	4692801	0	2978435
34.650000	0	4693019	0	2978612
