Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4582549	0	2904398
0.300000	0	4582825	0	2904013
0.450000	0	4583028	0	2904329
0.600000	0	4583130	0	2904403
0.750000	0	4583022	0	2904167
0.900000	0	4583141	0	2904349
1.050000	0	4583184	0	2904480
1.200000	0	4582989	0	2904178
1.350000	0	4583076	0	2903968
1.500000	0	4583111	0	2904075
1.650000	0	4582977	0	2904300
1.800000	0	4583076	0	2904631
1.950000	0	4583152	0	2904519
2.100000	0	4583213	0	2904384
2.250000	0	4583180	0	2904453
2.400000	0	4583236	0	2904513
2.550000	0	4583042	0	2904526
2.700000	0	4583240	0	2904526
2.850000	0	4583192	0	2904280
3.000000	0	4583192	0	2904655
3.150000	0	4583282	0	2904401
3.300000	0	4583201	0	2904309
3.450000	0	4583101	0	2904197
3.600000	0	4583315	0	2904697
3.750000	0	4583290	0	2904399
3.900000	0	4583319	0	2904540
4.050000	0	4583191	0	2904380
4.200000	0	4583230	0	2904468
4.350000	0	4583268	0	2904470
4.500000	0	4583175	0	2904200
4.650000	0	4582974	0	2904499
4.800000	0	4583294	0	2904740
4.950000	0	4583252	0	2904539
5.100000	0	4583374	0	2904335
5.250000	0	4583378	0	2904581
5.400000	0	4583269	0	2904452
5.550000	0	4583238	0	2904415
5.700000	0	4583318	0	2904554
5.850000	0	4583113	0	2904423
6.000000	0	4583214	0	2904603
6.150000	0	4583059	0	2904267
6.300000	0	4583253	0	2904323
6.450000	0	4583177	0	2904512
6.600000	0	4583173	0	2904379
6.750000	0	4583292	0	2904506
6.900000	0	4583204	0	2904472
7.050000	0	4583119	0	2904397
7.200000	0	4583158	0	2904221
7.350000	0	4583045	0	2904158
7.500000	0	4583285	0	2904438
7.650000	0	4583319	0	2904455
7.800000	0	4583115	0	2904239
7.950000	0	4583114	0	2904331
8.100000	0	4583283	0	2904209
8.250000	0	4583327	0	2904454
8.400000	0	4583367	0	2904522
8.550000	0	4583173	0	2904738
8.700000	0	4583307	0	2904435
8.850000	0	4583198	0	2904611
9.000000	0	4583156	0	2904380
9.150000	0	4583204	0	2904396
9.300000	0	4583349	0	2904205
9.450000	0	4583143	0	2904394
9.600000	0	4583041	0	2904432
9.750000	0	4583413	0	2904380
9.900000	0	4583280	0	2904397
10.050000	0	4583113	0	2904451
10.200000	0	4583306	0	2904240
10.350000	0	4583135	0	2904326
10.500000	0	4583101	0	2904228
10.650000	0	4583141	0	2904333
10.800000	0	4583330	0	2904310
10.950000	0	4583221	0	2904299
11.100000	0	4583192	0	2904503
11.250000	0	4583259	0	2904221
11.400000	0	4583202	0	2904619
11.550000	0	4583203	0	2904308
11.700000	0	4583360	0	2904437
11.850000	0	4583277	0	2904418
12.000000	0	4583165	0	2904223
12.150000	0	4583190	0	2904624
12.300000	0	4583198	0	2904160
12.450000	0	4583254	0	2904351
12.600000	0	4583202	0	2904254
12.750000	0	4583348	0	2904276
12.900000	0	4583070	0	2904476
13.050000	0	4583369	0	2904476
13.200000	0	4583241	0	2904173
13.350000	0	4583170	0	2904181
13.500000	0	4583108	0	2904313
13.650000	0	4583087	0	2904300
13.800000	0	4583250	0	2904271
13.950000	0	4583143	0	2904350
14.100000	0	4583331	0	2904367
14.250000	0	4583142	0	2904520
14.400000	0	4583267	0	2904661
