Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	5245139	0	3336110
0.300000	0	5229781	0	3311569
0.450000	0	5230498	0	3312198
0.600000	0	5230885	0	3312464
0.750000	0	5231126	0	3312763
0.900000	0	5231147	0	3312916
1.050000	0	5231406	0	3312882
1.200000	0	5231236	0	3313121
1.350000	0	5231444	0	3312932
1.500000	0	5231126	0	3313216
1.650000	0	5231098	0	3312998
1.800000	0	5231282	0	3313084
1.950000	0	5230958	0	3312937
2.100000	0	5230985	0	3312959
2.250000	0	5230764	0	3313053
2.400000	0	5230894	0	3313091
2.550000	0	5230555	0	3312794
2.700000	0	5230479	0	3312652
2.850000	0	5230486	0	3312772
3.000000	0	5230250	0	3312627
3.150000	0	5230049	0	3312725
3.300000	0	5229959	0	3312568
3.450000	0	5229879	0	3312423
3.600000	0	5229950	0	3312922
3.750000	0	5229559	0	3312331
3.900000	0	5229473	0	3312371
4.050000	0	5229541	0	3312131
4.200000	0	5229323	0	3312318
4.350000	0	5229323	0	3312092
4.500000	0	5228986	0	3312354
4.650000	0	5228854	0	3312094
4.800000	0	5228815	0	3311981
4.950000	0	5228708	0	3311956
5.100000	0	5228528	0	3311811
5.250000	0	5228536	0	3311700
5.400000	0	5228238	0	3311696
5.550000	0	5228243	0	3311780
5.700000	0	5228280	0	3311507
5.850000	0	5227946	0	3311267
6.000000	0	5227910	0	3311288
6.150000	0	5227686	0	3311293
6.300000	0	5227677	0	3311323
6.450000	0	5227466	0	3311393
6.600000	0	5227396	0	3311244
6.750000	0	5227338	0	3311327
6.900000	0	5227088	0	3310982
7.050000	0	5226929	0	3310817
7.200000	0	5226752	0	3310763
7.350000	0	5226636	0	3310810
7.500000	0	5226576	0	3310796
7.650000	0	5226440	0	3310820
7.800000	0	5226271	0	3310486
7.950000	0	5226288	0	3310537
8.100000	0	5226074	0	3310282
8.250000	0	5225801	0	3310284
8.400000	0	5225960	0	3310410
8.550000	0	5225574	0	3310203
8.700000	0	5225493	0	3309976
8.850000	0	5225158	0	3309926
9.000000	0	5225165	0	3309900
9.150000	0	5225234	0	3309903
9.300000	0	5225128	0	3309705
9.450000	0	5224740	0	3309738
9.600000	0	5224622	0	3309621
9.750000	0	5224596	0	3309644
9.900000	0	5224484	0	3309586
10.050000	0	5224417	0	3309384
10.200000	0	5224172	0	3309456
10.350000	0	5224837	0	3309894
10.500000	0	5223929	0	3309158
10.650000	0	5223697	0	3309371
10.800000	0	5223640	0	3309215
10.950000	0	5223633	0	3309109
11.100000	0	5223431	0	3309103
11.250000	0	5223409	0	3309337
11.400000	0	5223063	0	3308772
11.550000	0	5223083	0	3308944
11.700000	0	5222874	0	3308452
11.850000	0	5222646	0	3308319
12.000000	0	5222339	0	3308314
12.150000	0	5222632	0	3308608
12.300000	0	5222541	0	3308562
12.450000	0	5222220	0	3308314
12.600000	0	5221936	0	3308276
12.750000	0	5222025	0	3308380
12.900000	0	5221982	0	3308289
13.050000	0	5221839	0	3307832
13.200000	0	5221327	0	3307985
13.350000	0	5221458	0	3307603
13.500000	0	5221444	0	3307636
13.650000	0	5221287	0	3307630
13.800000	0	5221046	0	3307751
13.950000	0	5221024	0	3307189
14.100000	0	5220755	0	3307362
14.250000	0	5220681	0	3307592
14.400000	0	5220487	0	3307100
14.550000	0	5220393	0	3307331
14.700000	0	5220257	0	3307109
14.850000	0	5220087	0	3306605
15.000000	0	5219862	0	3307085
15.150000	0	5219786	0	3306433
15.300000	0	5219672	0	3306625
15.450000	0	5219521	0	3306270
15.600000	0	5219473	0	3306976
15.750000	0	5219356	0	3306500
15.900000	0	5219140	0	3306360
16.050000	0	5219153	0	3306422
16.200000	0	5218919	0	3306378
16.350000	0	5218823	0	3306093
16.500000	0	5218686	0	3306059
16.650000	0	5218561	0	3306169
16.800000	0	5218271	0	3305875
16.950000	0	5218140	0	3306076
17.100000	0	5218097	0	3305817
17.250000	0	5218037	0	3305538
17.400000	0	5217786	0	3305507
17.550000	0	5217639	0	3305508
17.700000	0	5217569	0	3305389
17.850000	0	5217509	0	3305516
18.000000	0	5217276	0	3305608
18.150000	0	5217175	0	3305301
18.300000	0	5216951	0	3305067
18.450000	0	5217020	0	3305156
18.600000	0	5216814	0	3304947
18.750000	0	5216532	0	3304988
18.900000	0	5216538	0	3305001
19.050000	0	5216292	0	3304787
19.200000	0	5216143	0	3304834
19.350000	0	5216155	0	3304669
19.500000	0	5215932	0	3304268
19.650000	0	5215937	0	3304336
19.800000	0	5215706	0	3304170
19.950000	0	5215714	0	3304218
20.100000	0	5215386	0	3304193
20.250000	0	5215422	0	3304266
20.400000	0	5215164	0	3304002
20.550000	0	5215053	0	3304122
20.700000	0	5214993	0	3304135
20.850000	0	5214996	0	3303894
21.000000	0	5214978	0	3303653
21.150000	0	5214510	0	3303876
21.300000	0	5214466	0	3303621
21.450000	0	5214334	0	3303640
21.600000	0	5214048	0	3303475
21.750000	0	5214172	0	3303472
21.900000	0	5213895	0	3303369
22.050000	0	5213829	0	3303375
22.200000	0	5213819	0	3303209
