Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4603876	0	2906589
0.300000	0	4609635	0	2909871
0.450000	0	4609874	0	2909887
0.600000	0	4609644	0	2910227
0.750000	0	4609830	0	2910031
0.900000	0	4609911	0	2910212
1.050000	0	4609790	0	2909964
1.200000	0	4609842	0	2909813
1.350000	0	4609875	0	2910010
1.500000	0	4609858	0	2910089
1.650000	0	4609895	0	2910331
1.800000	0	4609869	0	2910193
1.950000	0	4609970	0	2909873
2.100000	0	4609843	0	2910018
2.250000	0	4609936	0	2910310
2.400000	0	4610013	0	2910081
2.550000	0	4609817	0	2909893
2.700000	0	4609788	0	2910024
2.850000	0	4609857	0	2910307
3.000000	0	4609904	0	2909885
3.150000	0	4609930	0	2909884
3.300000	0	4609867	0	2910030
3.450000	0	4609892	0	2910295
3.600000	0	4609949	0	2910081
3.750000	0	4609883	0	2910012
3.900000	0	4610114	0	2910053
4.050000	0	4609915	0	2910389
4.200000	0	4609790	0	2909955
4.350000	0	4609825	0	2909762
4.500000	0	4610003	0	2910237
4.650000	0	4610052	0	2909979
4.800000	0	4610359	0	2910157
4.950000	0	4609807	0	2910037
5.100000	0	4609958	0	2910305
5.250000	0	4610053	0	2910132
5.400000	0	4609861	0	2909933
5.550000	0	4609730	0	2909972
5.700000	0	4610016	0	2910221
5.850000	0	4610006	0	2910213
6.000000	0	4609809	0	2909955
6.150000	0	4609951	0	2909870
6.300000	0	4609914	0	2910134
6.450000	0	4609721	0	2909863
6.600000	0	4609904	0	2910201
6.750000	0	4609808	0	2909880
6.900000	0	4609844	0	2910193
7.050000	0	4609829	0	2909945
7.200000	0	4609983	0	2910144
7.350000	0	4610034	0	2909839
7.500000	0	4609904	0	2909966
7.650000	0	4609851	0	2910056
7.800000	0	4609982	0	2910025
7.950000	0	4609737	0	2910057
8.100000	0	4609889	0	2910083
8.250000	0	4609691	0	2910107
8.400000	0	4609815	0	2909906
8.550000	0	4609770	0	2910219
8.700000	0	4609803	0	2910164
8.850000	0	4609891	0	2910041
9.000000	0	4609794	0	2909867
9.150000	0	4609991	0	2910072
9.300000	0	4609938	0	2909825
9.450000	0	4609819	0	2910089
9.600000	0	4609766	0	2909965
9.750000	0	4609964	0	2909845
9.900000	0	4609886	0	2910009
10.050000	0	4609922	0	2909955
10.200000	0	4610034	0	2909940
10.350000	0	4609744	0	2909953
10.500000	0	4610021	0	2909779
10.650000	0	4610002	0	2909957
10.800000	0	4609629	0	2909886
10.950000	0	4610141	0	2909882
11.100000	0	4609911	0	2910042
11.250000	0	4609941	0	2909908
11.400000	0	4609753	0	2909924
11.550000	0	4609888	0	2910041
11.700000	0	4609812	0	2910091
11.850000	0	4609839	0	2910100
12.000000	0	4609976	0	2910099
12.150000	0	4609837	0	2910331
12.300000	0	4609856	0	2909794
12.450000	0	4610073	0	2910162
12.600000	0	4609826	0	2910021
12.750000	0	4609790	0	2909848
12.900000	0	4609895	0	2909816
13.050000	0	4609971	0	2909916
13.200000	0	4609935	0	2910313
13.350000	0	4610067	0	2910055
13.500000	0	4609924	0	2910305
13.650000	0	4610015	0	2910095
13.800000	0	4609859	0	2910154
13.950000	0	4610011	0	2910310
14.100000	0	4609984	0	2910059
14.250000	0	4610190	0	2910023
14.400000	0	4609990	0	2909879
14.550000	0	4610085	0	2910471
14.700000	0	4609820	0	2910154
14.850000	0	4610039	0	2910121
15.000000	0	4609869	0	2910382
15.150000	0	4609869	0	2910124
15.300000	0	4609847	0	2909933
15.450000	0	4609823	0	2910223
15.600000	0	4609894	0	2910363
15.750000	0	4609910	0	2909936
15.900000	0	4609986	0	2909716
16.050000	0	4610125	0	2910166
16.200000	0	4609833	0	2910371
16.350000	0	4609895	0	2910176
16.500000	0	4610012	0	2910275
16.650000	0	4609924	0	2910236
16.800000	0	4610075	0	2910170
16.950000	0	4609939	0	2910064
17.100000	0	4610082	0	2909977
17.250000	0	4609926	0	2910020
17.400000	0	4610005	0	2910205
17.550000	0	4610046	0	2910134
17.700000	0	4609896	0	2910301
17.850000	0	4610082	0	2910068
18.000000	0	4610062	0	2909761
18.150000	0	4609824	0	2910090
18.300000	0	4609908	0	2909988
18.450000	0	4610072	0	2910207
18.600000	0	4609863	0	2910100
18.750000	0	4610030	0	2910165
18.900000	0	4609950	0	2909844
19.050000	0	4609844	0	2909898
19.200000	0	4609838	0	2910030
19.350000	0	4609875	0	2910308
19.500000	0	4609789	0	2909799
19.650000	0	4610030	0	2910190
19.800000	0	4610128	0	2910264
19.950000	0	4610071	0	2909782
20.100000	0	4609981	0	2910121
20.250000	0	4609957	0	2910150
20.400000	0	4609923	0	2910174
20.550000	0	4609958	0	2909978
20.700000	0	4609915	0	2910241
20.850000	0	4609831	0	2910186
21.000000	0	4609951	0	2910141
21.150000	0	4609977	0	2910003
21.300000	0	4609978	0	2909888
21.450000	0	4609968	0	2910377
21.600000	0	4609934	0	2909867
21.750000	0	4609942	0	2910122
21.900000	0	4610016	0	2909998
22.050000	0	4609958	0	2910239
22.200000	0	4610100	0	2909926
22.350000	0	4609864	0	2910231
22.500000	0	4609808	0	2910168
22.650000	0	4610105	0	2909836
22.800000	0	4609791	0	2909885
22.950000	0	4610019	0	2909776
23.100000	0	4609910	0	2910057
23.250000	0	4610026	0	2910217
23.400000	0	4609918	0	2910171
23.550000	0	4609931	0	2910200
23.700000	0	4609948	0	2910028
23.850000	0	4610026	0	2909735
24.000000	0	4609943	0	2910104
24.150000	0	4609869	0	2909943
24.300000	0	4610046	0	2909812
24.450000	0	4609895	0	2909984
24.600000	0	4609870	0	2909981
24.750000	0	4609864	0	2910147
24.900000	0	4610083	0	2909785
25.050000	0	4609916	0	2909859
25.200000	0	4609990	0	2910019
25.350000	0	4610033	0	2910188
25.500000	0	4610154	0	2910127
25.650000	0	4609910	0	2910032
25.800000	0	4609761	0	2910234
25.950000	0	4609940	0	2910174
26.100000	0	4609912	0	2909858
26.250000	0	4609960	0	2909973
26.400000	0	4610158	0	2910170
26.550000	0	4609911	0	2909960
26.700000	0	4609822	0	2910042
26.850000	0	4609926	0	2909980
27.000000	0	4610143	0	2910071
27.150000	0	4609889	0	2909742
27.300000	0	4610061	0	2910246
27.450000	0	4609971	0	2910194
27.600000	0	4610015	0	2910004
27.750000	0	4609782	0	2910242
27.900000	0	4610080	0	2909885
28.050000	0	4609885	0	2909928
28.200000	0	4609914	0	2910000
28.350000	0	4609925	0	2909853
28.500000	0	4609827	0	2909971
28.650000	0	4609884	0	2910080
28.800000	0	4609774	0	2910300
28.950000	0	4609922	0	2909979
29.100000	0	4609856	0	2909996
29.250000	0	4610115	0	2910249
29.400000	0	4609942	0	2909869
29.550000	0	4609693	0	2909995
29.700000	0	4610125	0	2909885
29.850000	0	4609950	0	2910293
30.000000	0	4609921	0	2910007
30.150000	0	4609906	0	2909885
30.300000	0	4609881	0	2909885
30.450000	0	4609805	0	2910262
30.600000	0	4609942	0	2910007
30.750000	0	4609899	0	2909878
30.900000	0	4609927	0	2910131
31.050000	0	4610113	0	2909850
31.200000	0	4609888	0	2909918
31.350000	0	4609965	0	2909970
31.500000	0	4609897	0	2909873
31.650000	0	4609726	0	2909758
31.800000	0	4609876	0	2910053
31.950000	0	4610085	0	2910003
32.100000	0	4609982	0	2910021
32.250000	0	4610189	0	2909947
32.400000	0	4609991	0	2910045
32.550000	0	4609830	0	2910309
32.700000	0	4609933	0	2909818
32.850000	0	4610129	0	2910160
33.000000	0	4609920	0	2909958
33.150000	0	4609704	0	2910236
33.300000	0	4609873	0	2910162
33.450000	0	4609816	0	2909945
33.600000	0	4609981	0	2909867
33.750000	0	4609937	0	2910068
33.900000	0	4609861	0	2910201
34.050000	0	4609826	0	2910012
34.200000	0	4610047	0	2909953
34.350000	0	4609916	0	2910014
34.500000	0	4609938	0	2910089
34.650000	0	4609913	0	2910069
34.800000	0	4609977	0	2909896
34.950000	0	4609905	0	2909885
35.100000	0	4609863	0	2910023
35.250000	0	4610024	0	2909977
35.400000	0	4609919	0	2910022
35.550000	0	4609946	0	2909900
35.700000	0	4609985	0	2910056
35.850000	0	4609892	0	2909725
36.000000	0	4610040	0	2910011
36.150000	0	4610030	0	2910186
36.300000	0	4609856	0	2909908
36.450000	0	4610070	0	2909917
36.600000	0	4609947	0	2909746
36.750000	0	4609846	0	2909888
36.900000	0	4609968	0	2910093
37.050000	0	4609934	0	2910155
37.200000	0	4609876	0	2910140
37.350000	0	4609983	0	2909932
37.500000	0	4610012	0	2910079
37.650000	0	4610057	0	2910241
37.800000	0	4610215	0	2910113
37.950000	0	4610051	0	2909611
38.100000	0	4609914	0	2910156
38.250000	0	4609828	0	2910039
38.400000	0	4609955	0	2909732
38.550000	0	4609866	0	2910060
38.700000	0	4609913	0	2909988
38.850000	0	4609953	0	2910285
39.000000	0	4609878	0	2909745
39.150000	0	4609923	0	2909964
39.300000	0	4609856	0	2909921
39.450000	0	4609856	0	2909682
39.600000	0	4609834	0	2910051
39.750000	0	4610093	0	2909974
39.900000	0	4609808	0	2909803
40.050000	0	4609900	0	2909990
40.200000	0	4609930	0	2909910
40.350000	0	4609814	0	2910155
40.500000	0	4609659	0	2909788
40.650000	0	4609803	0	2910452
40.800000	0	4610064	0	2909844
40.950000	0	4610053	0	2910002
41.100000	0	4610181	0	2909788
41.250000	0	4609779	0	2910094
41.400000	0	4609920	0	2910111
41.550000	0	4610078	0	2909953
41.700000	0	4610060	0	2910180
41.850000	0	4609983	0	2910040
42.000000	0	4609869	0	2909835
42.150000	0	4609845	0	2910295
42.300000	0	4609803	0	2909940
42.450000	0	4609946	0	2909920
42.600000	0	4610017	0	2909993
42.750000	0	4609838	0	2909950
42.900000	0	4609842	0	2910106
43.050000	0	4609859	0	2909803
43.200000	0	4609773	0	2910067
43.350000	0	4609947	0	2910046
43.500000	0	4609853	0	2909983
43.650000	0	4609914	0	2910191
43.800000	0	4609905	0	2909796
43.950000	0	4609940	0	2910036
44.100000	0	4609867	0	2910111
44.250000	0	4609924	0	2910042
44.400000	0	4609836	0	2910108
44.550000	0	4609941	0	2909863
