Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4675830	0	2952726
0.300000	0	4675977	0	2952602
0.450000	0	4676093	0	2952945
0.600000	0	4675863	0	2952740
0.750000	0	4676006	0	2952552
0.900000	0	4675987	0	2952542
1.050000	0	4676180	0	2952505
1.200000	0	4676213	0	2952690
1.350000	0	4676202	0	2953032
1.500000	0	4676045	0	2952733
1.650000	0	4676492	0	2952758
1.800000	0	4676181	0	2952496
1.950000	0	4676264	0	2952896
2.100000	0	4676090	0	2952983
2.250000	0	4676194	0	2953023
2.400000	0	4676124	0	2952658
2.550000	0	4676270	0	2952609
2.700000	0	4676051	0	2952647
2.850000	0	4676225	0	2952808
3.000000	0	4676052	0	2952473
3.150000	0	4676163	0	2952767
3.300000	0	4676015	0	2952457
3.450000	0	4676069	0	2952516
3.600000	0	4676167	0	2952713
3.750000	0	4676167	0	2952851
3.900000	0	4676191	0	2952862
4.050000	0	4676166	0	2952704
4.200000	0	4676105	0	2952766
4.350000	0	4675980	0	2952745
4.500000	0	4676249	0	2952557
4.650000	0	4676100	0	2953210
4.800000	0	4676269	0	2952680
4.950000	0	4676108	0	2953011
5.100000	0	4676063	0	2952646
5.250000	0	4676304	0	2952903
5.400000	0	4676082	0	2952799
5.550000	0	4676264	0	2952600
5.700000	0	4675961	0	2952889
5.850000	0	4676142	0	2952569
6.000000	0	4676231	0	2952582
6.150000	0	4676045	0	2952624
6.300000	0	4676191	0	2952682
6.450000	0	4676186	0	2952638
6.600000	0	4675981	0	2952656
6.750000	0	4676277	0	2952890
6.900000	0	4676305	0	2952748
7.050000	0	4675950	0	2952816
7.200000	0	4676102	0	2952790
7.350000	0	4676180	0	2952502
7.500000	0	4676066	0	2952655
7.650000	0	4676283	0	2952672
7.800000	0	4675953	0	2952705
7.950000	0	4676211	0	2952842
8.100000	0	4676096	0	2952805
8.250000	0	4676069	0	2952867
8.400000	0	4675977	0	2952852
8.550000	0	4676109	0	2952973
8.700000	0	4676153	0	2952412
8.850000	0	4676271	0	2952593
9.000000	0	4676062	0	2952756
9.150000	0	4676128	0	2952586
9.300000	0	4676009	0	2952911
9.450000	0	4676141	0	2952657
9.600000	0	4676110	0	2952806
9.750000	0	4676268	0	2952846
9.900000	0	4675980	0	2952724
10.050000	0	4676221	0	2952895
10.200000	0	4676065	0	2952956
10.350000	0	4676297	0	2952617
10.500000	0	4676040	0	2952598
10.650000	0	4676170	0	2952715
10.800000	0	4676069	0	2952642
10.950000	0	4676125	0	2953051
11.100000	0	4676021	0	2952781
11.250000	0	4676264	0	2952700
11.400000	0	4676241	0	2952750
11.550000	0	4676008	0	2952224
11.700000	0	4676258	0	2952630
11.850000	0	4676206	0	2952664
12.000000	0	4676151	0	2952614
12.150000	0	4676167	0	2952864
12.300000	0	4676040	0	2952712
12.450000	0	4675960	0	2952722
12.600000	0	4676267	0	2952714
12.750000	0	4676123	0	2952625
12.900000	0	4676148	0	2952536
13.050000	0	4676199	0	2952891
13.200000	0	4676151	0	2952628
13.350000	0	4676225	0	2952591
13.500000	0	4676203	0	2952415
13.650000	0	4675988	0	2952588
13.800000	0	4676249	0	2953019
13.950000	0	4676129	0	2952897
14.100000	0	4675836	0	2952671
14.250000	0	4676122	0	2952874
14.400000	0	4675946	0	2952768
14.550000	0	4676096	0	2952505
14.700000	0	4676097	0	2952877
14.850000	0	4676180	0	2952564
15.000000	0	4676141	0	2952887
15.150000	0	4676101	0	2952756
15.300000	0	4676105	0	2952613
15.450000	0	4676127	0	2952461
15.600000	0	4676221	0	2952618
15.750000	0	4676296	0	2952783
15.900000	0	4676012	0	2952518
16.050000	0	4676251	0	2952427
16.200000	0	4676274	0	2952668
16.350000	0	4676070	0	2952619
16.500000	0	4675949	0	2952261
16.650000	0	4676153	0	2952885
16.800000	0	4676328	0	2952776
16.950000	0	4676128	0	2952884
17.100000	0	4676014	0	2952825
17.250000	0	4676082	0	2952854
17.400000	0	4676018	0	2952645
17.550000	0	4676192	0	2952510
17.700000	0	4676010	0	2952586
17.850000	0	4675933	0	2952726
18.000000	0	4676250	0	2952771
18.150000	0	4676035	0	2952654
18.300000	0	4676194	0	2952654
18.450000	0	4676076	0	2952294
18.600000	0	4676052	0	2952775
18.750000	0	4676239	0	2952639
18.900000	0	4675910	0	2952819
19.050000	0	4676096	0	2952861
19.200000	0	4676034	0	2952568
19.350000	0	4676071	0	2952696
19.500000	0	4676186	0	2952681
19.650000	0	4676311	0	2952875
19.800000	0	4675922	0	2952730
19.950000	0	4676139	0	2952642
20.100000	0	4676023	0	2952821
20.250000	0	4676223	0	2952832
20.400000	0	4676046	0	2952743
20.550000	0	4676183	0	2952831
20.700000	0	4676211	0	2952908
20.850000	0	4675983	0	2952539
21.000000	0	4676112	0	2952755
21.150000	0	4676090	0	2952597
21.300000	0	4676029	0	2952753
21.450000	0	4675907	0	2952722
21.600000	0	4676067	0	2952703
21.750000	0	4676002	0	2952559
21.900000	0	4676075	0	2952549
22.050000	0	4676082	0	2952538
22.200000	0	4675913	0	2952743
22.350000	0	4676200	0	2952868
22.500000	0	4676103	0	2952837
22.650000	0	4675965	0	2952522
22.800000	0	4676021	0	2952690
22.950000	0	4675957	0	2952893
23.100000	0	4675944	0	2952847
23.250000	0	4676255	0	2952700
23.400000	0	4675980	0	2952399
23.550000	0	4676028	0	2952530
23.700000	0	4676059	0	2952691
23.850000	0	4675974	0	2952695
24.000000	0	4675867	0	2952703
24.150000	0	4676077	0	2952653
24.300000	0	4675989	0	2952635
24.450000	0	4676124	0	2952770
24.600000	0	4676042	0	2952817
24.750000	0	4676043	0	2952611
24.900000	0	4676109	0	2953051
25.050000	0	4676264	0	2952469
25.200000	0	4676201	0	2952886
25.350000	0	4676010	0	2952664
25.500000	0	4675999	0	2952364
25.650000	0	4676094	0	2952600
25.800000	0	4676253	0	2952782
25.950000	0	4676052	0	2952787
26.100000	0	4676200	0	2952607
26.250000	0	4676007	0	2952521
26.400000	0	4676187	0	2952550
26.550000	0	4676062	0	2952423
26.700000	0	4676028	0	2952730
26.850000	0	4675931	0	2952498
27.000000	0	4676027	0	2952744
27.150000	0	4675916	0	2952478
27.300000	0	4676212	0	2952693
27.450000	0	4676053	0	2952753
27.600000	0	4676112	0	2952726
27.750000	0	4676162	0	2952946
27.900000	0	4675942	0	2952662
28.050000	0	4675910	0	2952915
28.200000	0	4675961	0	2952695
28.350000	0	4676229	0	2952541
