Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4619194	0	2916410
0.300000	0	4619030	0	2916292
0.450000	0	4619256	0	2916392
0.600000	0	4619182	0	2916466
0.750000	0	4619170	0	2916339
0.900000	0	4619232	0	2916261
1.050000	0	4619387	0	2916520
1.200000	0	4619043	0	2916522
1.350000	0	4619264	0	2916512
1.500000	0	4619269	0	2916446
1.650000	0	4619326	0	2916231
1.800000	0	4619292	0	2916392
1.950000	0	4619240	0	2916257
2.100000	0	4619296	0	2916486
2.250000	0	4619194	0	2916385
2.400000	0	4619118	0	2916147
2.550000	0	4619270	0	2916451
2.700000	0	4619259	0	2916386
2.850000	0	4619227	0	2916537
3.000000	0	4619304	0	2916267
3.150000	0	4619155	0	2916484
3.300000	0	4619400	0	2916363
3.450000	0	4619102	0	2916367
3.600000	0	4619192	0	2916361
3.750000	0	4619069	0	2916105
3.900000	0	4619039	0	2916592
4.050000	0	4619288	0	2916542
4.200000	0	4619300	0	2916293
4.350000	0	4619297	0	2916505
4.500000	0	4619416	0	2916466
4.650000	0	4619204	0	2916414
4.800000	0	4619292	0	2916313
4.950000	0	4619282	0	2916416
5.100000	0	4619367	0	2916356
5.250000	0	4619260	0	2916204
5.400000	0	4619219	0	2916343
5.550000	0	4619151	0	2916299
5.700000	0	4619100	0	2916315
5.850000	0	4619198	0	2916022
6.000000	0	4619440	0	2916338
6.150000	0	4619346	0	2916515
6.300000	0	4619376	0	2916335
6.450000	0	4619274	0	2916470
6.600000	0	4619207	0	2916364
6.750000	0	4619293	0	2916518
6.900000	0	4619173	0	2916390
7.050000	0	4619325	0	2916423
7.200000	0	4619319	0	2916533
7.350000	0	4619184	0	2916390
7.500000	0	4619234	0	2916466
7.650000	0	4619443	0	2916238
7.800000	0	4619334	0	2916374
7.950000	0	4619208	0	2916216
8.100000	0	4619275	0	2916354
8.250000	0	4619199	0	2916488
8.400000	0	4619270	0	2916347
8.550000	0	4619276	0	2916482
8.700000	0	4619155	0	2916172
8.850000	0	4619216	0	2916454
9.000000	0	4619263	0	2916432
9.150000	0	4619158	0	2916627
9.300000	0	4619292	0	2916590
9.450000	0	4619085	0	2916519
9.600000	0	4619270	0	2916218
9.750000	0	4619276	0	2916409
9.900000	0	4619262	0	2916057
10.050000	0	4619065	0	2916628
10.200000	0	4619181	0	2916311
10.350000	0	4619333	0	2916245
10.500000	0	4619229	0	2916240
10.650000	0	4619286	0	2916299
10.800000	0	4619174	0	2915921
10.950000	0	4619206	0	2916493
11.100000	0	4619120	0	2916332
11.250000	0	4619363	0	2916547
11.400000	0	4619257	0	2916343
11.550000	0	4619116	0	2916320
11.700000	0	4619316	0	2916272
11.850000	0	4619137	0	2916356
12.000000	0	4619420	0	2916380
12.150000	0	4619052	0	2916463
12.300000	0	4619158	0	2916461
12.450000	0	4619292	0	2916526
12.600000	0	4619292	0	2916652
12.750000	0	4619174	0	2916366
12.900000	0	4619067	0	2916452
13.050000	0	4619169	0	2916267
13.200000	0	4619251	0	2916391
13.350000	0	4619192	0	2916007
13.500000	0	4619342	0	2916435
13.650000	0	4619291	0	2916460
13.800000	0	4619247	0	2916203
13.950000	0	4619211	0	2916195
14.100000	0	4619097	0	2916458
14.250000	0	4619249	0	2916252
14.400000	0	4619285	0	2916352
14.550000	0	4619179	0	2916433
14.700000	0	4619373	0	2916258
14.850000	0	4619084	0	2916603
15.000000	0	4619057	0	2916324
15.150000	0	4619253	0	2916459
15.300000	0	4619165	0	2916475
15.450000	0	4619191	0	2916137
15.600000	0	4619105	0	2916404
15.750000	0	4619094	0	2916472
15.900000	0	4619069	0	2916357
16.050000	0	4619143	0	2916507
16.200000	0	4619276	0	2916375
16.350000	0	4619190	0	2916500
16.500000	0	4619252	0	2916402
16.650000	0	4618998	0	2916321
16.800000	0	4619214	0	2916540
16.950000	0	4619306	0	2916232
17.100000	0	4619172	0	2916437
17.250000	0	4619125	0	2916161
17.400000	0	4619378	0	2916388
17.550000	0	4619270	0	2916306
17.700000	0	4619148	0	2916342
17.850000	0	4619280	0	2916297
18.000000	0	4619116	0	2916053
18.150000	0	4619273	0	2916447
18.300000	0	4619202	0	2916273
18.450000	0	4619224	0	2916423
18.600000	0	4619203	0	2916353
18.750000	0	4619218	0	2916424
18.900000	0	4619127	0	2916349
19.050000	0	4619240	0	2916391
19.200000	0	4619054	0	2916297
19.350000	0	4619161	0	2916191
19.500000	0	4619023	0	2916265
19.650000	0	4619185	0	2916292
19.800000	0	4619248	0	2916618
19.950000	0	4619068	0	2916364
20.100000	0	4619252	0	2916599
20.250000	0	4619043	0	2916258
20.400000	0	4619173	0	2916625
20.550000	0	4619149	0	2916207
20.700000	0	4619085	0	2916418
20.850000	0	4619091	0	2916249
21.000000	0	4619044	0	2916046
21.150000	0	4619127	0	2916452
21.300000	0	4619196	0	2916479
21.450000	0	4619373	0	2916312
21.600000	0	4619035	0	2916345
21.750000	0	4619117	0	2916518
21.900000	0	4619280	0	2916292
22.050000	0	4619268	0	2916426
22.200000	0	4619084	0	2916503
22.350000	0	4619190	0	2916391
22.500000	0	4619083	0	2916513
22.650000	0	4619185	0	2916584
22.800000	0	4619227	0	2916312
22.950000	0	4619111	0	2916509
23.100000	0	4619331	0	2916254
23.250000	0	4619244	0	2916301
23.400000	0	4619052	0	2916389
23.550000	0	4619151	0	2916459
23.700000	0	4618972	0	2916603
23.850000	0	4619214	0	2916740
24.000000	0	4619062	0	2916104
24.150000	0	4619257	0	2916216
24.300000	0	4619061	0	2916134
24.450000	0	4619263	0	2916380
24.600000	0	4619293	0	2915975
24.750000	0	4619339	0	2916288
24.900000	0	4619076	0	2916183
25.050000	0	4619176	0	2916335
25.200000	0	4619121	0	2916401
25.350000	0	4619331	0	2916463
25.500000	0	4619147	0	2916433
25.650000	0	4619199	0	2916368
25.800000	0	4619211	0	2916820
25.950000	0	4619322	0	2916236
26.100000	0	4619278	0	2916498
26.250000	0	4619221	0	2916484
26.400000	0	4619057	0	2916263
26.550000	0	4619148	0	2916393
26.700000	0	4619073	0	2916183
26.850000	0	4619138	0	2916313
27.000000	0	4619075	0	2916278
27.150000	0	4619227	0	2916167
27.300000	0	4619261	0	2916069
27.450000	0	4619080	0	2916184
27.600000	0	4619287	0	2916163
27.750000	0	4618916	0	2916386
27.900000	0	4619189	0	2916344
28.050000	0	4619175	0	2916407
28.200000	0	4619129	0	2916121
28.350000	0	4619242	0	2916358
28.500000	0	4619108	0	2916462
28.650000	0	4619061	0	2916456
28.800000	0	4619216	0	2916312
28.950000	0	4618986	0	2916635
29.100000	0	4619082	0	2916328
29.250000	0	4619209	0	2916729
29.400000	0	4619063	0	2916450
29.550000	0	4619086	0	2916149
29.700000	0	4619132	0	2916359
29.850000	0	4619127	0	2916674
30.000000	0	4619127	0	2916138
30.150000	0	4619000	0	2916174
30.300000	0	4619268	0	2916170
30.450000	0	4619164	0	2916186
30.600000	0	4619261	0	2916028
30.750000	0	4619148	0	2916457
30.900000	0	4619105	0	2916361
31.050000	0	4619210	0	2916280
31.200000	0	4619223	0	2916176
31.350000	0	4619085	0	2916172
31.500000	0	4619144	0	2916506
31.650000	0	4619248	0	2916388
31.800000	0	4619184	0	2916283
31.950000	0	4619177	0	2916240
32.100000	0	4619271	0	2916512
32.250000	0	4619186	0	2916530
32.400000	0	4619044	0	2916207
32.550000	0	4619041	0	2916367
32.700000	0	4619144	0	2916174
32.850000	0	4619154	0	2916283
33.000000	0	4619198	0	2916385
33.150000	0	4619235	0	2916301
33.300000	0	4618949	0	2916309
33.450000	0	4619169	0	2916147
33.600000	0	4619040	0	2916717
33.750000	0	4619161	0	2916114
33.900000	0	4619094	0	2916540
34.050000	0	4619099	0	2916438
34.200000	0	4619178	0	2916672
34.350000	0	4619114	0	2916328
34.500000	0	4618984	0	2916197
34.650000	0	4619083	0	2916343
34.800000	0	4619118	0	2916565
34.950000	0	4618978	0	2916162
35.100000	0	4619387	0	2916399
35.250000	0	4618932	0	2915946
35.400000	0	4619296	0	2916346
35.550000	0	4619100	0	2916414
35.700000	0	4619118	0	2916277
35.850000	0	4619104	0	2916372
36.000000	0	4619086	0	2916229
