Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	4614401	0	2920336
0.300000	0	4615044	0	2920417
0.450000	0	4615025	0	2920471
0.600000	0	4615103	0	2920651
0.750000	0	4615075	0	2920703
0.900000	0	4615103	0	2920430
1.050000	0	4615027	0	2920651
1.200000	0	4615098	0	2920832
1.350000	0	4615174	0	2920939
1.500000	0	4615121	0	2920816
1.650000	0	4615228	0	2920476
1.800000	0	4615440	0	2920602
1.950000	0	4615174	0	2920880
2.100000	0	4615225	0	2920654
2.250000	0	4615349	0	2920754
2.400000	0	4615093	0	2920313
2.550000	0	4615149	0	2920599
2.700000	0	4615364	0	2920584
2.850000	0	4615194	0	2920626
3.000000	0	4615007	0	2920593
3.150000	0	4615182	0	2920659
3.300000	0	4615169	0	2920442
3.450000	0	4615272	0	2920934
3.600000	0	4615133	0	2920835
3.750000	0	4615281	0	2920533
3.900000	0	4615137	0	2920418
4.050000	0	4614954	0	2920732
4.200000	0	4615279	0	2920454
4.350000	0	4615078	0	2920790
4.500000	0	4615265	0	2920862
4.650000	0	4615139	0	2920468
4.800000	0	4614947	0	2920487
4.950000	0	4615298	0	2920544
5.100000	0	4615143	0	2920502
5.250000	0	4615075	0	2920515
5.400000	0	4615361	0	2920857
5.550000	0	4615163	0	2920661
5.700000	0	4614997	0	2920798
5.850000	0	4614938	0	2920800
6.000000	0	4615522	0	2920846
6.150000	0	4615074	0	2920605
6.300000	0	4615405	0	2920845
6.450000	0	4615191	0	2920563
6.600000	0	4615218	0	2920599
6.750000	0	4615278	0	2920364
6.900000	0	4615277	0	2920689
7.050000	0	4615083	0	2920596
7.200000	0	4615348	0	2920713
7.350000	0	4615191	0	2920686
7.500000	0	4615131	0	2920377
7.650000	0	4615138	0	2920698
7.800000	0	4615191	0	2920521
7.950000	0	4615125	0	2920802
8.100000	0	4615303	0	2920780
8.250000	0	4615213	0	2920651
8.400000	0	4614991	0	2920472
8.550000	0	4615223	0	2920705
8.700000	0	4615112	0	2920954
8.850000	0	4615014	0	2920555
9.000000	0	4615226	0	2920522
9.150000	0	4615241	0	2920721
9.300000	0	4615126	0	2920771
9.450000	0	4615059	0	2920517
9.600000	0	4615053	0	2920672
9.750000	0	4615116	0	2920539
9.900000	0	4615152	0	2920494
10.050000	0	4615186	0	2920574
10.200000	0	4614981	0	2920445
10.350000	0	4615324	0	2920766
10.500000	0	4615058	0	2920617
10.650000	0	4615224	0	2920590
10.800000	0	4614970	0	2920630
10.950000	0	4615034	0	2920497
11.100000	0	4615221	0	2920818
11.250000	0	4615083	0	2920538
11.400000	0	4615176	0	2920509
11.550000	0	4614838	0	2920653
11.700000	0	4615129	0	2920662
11.850000	0	4615119	0	2920751
