Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	3071663	0	1960913
0.300000	0	3071826	0	1961139
0.450000	0	3071775	0	1960888
0.600000	0	3071842	0	1960986
0.750000	0	3071866	0	1960921
0.900000	0	3071743	0	1960971
1.050000	0	3071929	0	1960981
1.200000	0	3071771	0	1960976
1.350000	0	3071812	0	1960710
1.500000	0	3071828	0	1961029
1.650000	0	3071782	0	1960959
1.800000	0	3071568	0	1960907
1.950000	0	3071681	0	1960847
2.100000	0	3071881	0	1961127
2.250000	0	3071647	0	1961148
2.400000	0	3071656	0	1960872
2.550000	0	3071888	0	1960933
2.700000	0	3071751	0	1961245
2.850000	0	3071767	0	1961022
3.000000	0	3071588	0	1960967
3.150000	0	3071708	0	1960874
3.300000	0	3071620	0	1960916
3.450000	0	3071771	0	1960742
3.600000	0	3071911	0	1960795
3.750000	0	3071733	0	1961127
3.900000	0	3071614	0	1961039
4.050000	0	3071595	0	1960973
4.200000	0	3071853	0	1960812
4.350000	0	3071840	0	1960937
4.500000	0	3071798	0	1960920
4.650000	0	3071829	0	1960954
4.800000	0	3071821	0	1960884
4.950000	0	3071634	0	1960998
5.100000	0	3071764	0	1960840
5.250000	0	3071663	0	1961159
5.400000	0	3071822	0	1960991
5.550000	0	3071778	0	1960796
5.700000	0	3071748	0	1960880
5.850000	0	3071770	0	1960977
6.000000	0	3071816	0	1960932
6.150000	0	3071581	0	1960675
6.300000	0	3071683	0	1960768
6.450000	0	3071905	0	1960925
6.600000	0	3071552	0	1960878
6.750000	0	3071683	0	1960717
6.900000	0	3071527	0	1960732
7.050000	0	3071582	0	1960774
7.200000	0	3071642	0	1960779
7.350000	0	3071534	0	1960762
7.500000	0	3071625	0	1961086
7.650000	0	3071567	0	1960941
7.800000	0	3071565	0	1960741
7.950000	0	3071495	0	1960828
8.100000	0	3071490	0	1960867
8.250000	0	3071446	0	1960902
8.400000	0	3071478	0	1960634
8.550000	0	3071777	0	1961068
8.700000	0	3071578	0	1960775
8.850000	0	3071718	0	1960862
9.000000	0	3071698	0	1961019
9.150000	0	3071784	0	1961018
9.300000	0	3071636	0	1961069
9.450000	0	3071577	0	1960841
9.600000	0	3071775	0	1960982
9.750000	0	3071712	0	1960850
9.900000	0	3071731	0	1961169
10.050000	0	3071766	0	1960929
10.200000	0	3071829	0	1960775
10.350000	0	3071772	0	1961054
10.500000	0	3071608	0	1960948
10.650000	0	3071760	0	1960777
10.800000	0	3071520	0	1961038
10.950000	0	3071615	0	1960825
11.100000	0	3071454	0	1960873
11.250000	0	3071406	0	1960954
11.400000	0	3071600	0	1960791
11.550000	0	3071463	0	1960658
11.700000	0	3071513	0	1960742
11.850000	0	3071601	0	1960978
12.000000	0	3071719	0	1960778
12.150000	0	3071591	0	1960891
12.300000	0	3071342	0	1960736
12.450000	0	3071433	0	1960787
12.600000	0	3071478	0	1960799
12.750000	0	3071376	0	1960611
12.900000	0	3071387	0	1960774
13.050000	0	3071359	0	1960850
13.200000	0	3071384	0	1960891
13.350000	0	3071345	0	1960765
13.500000	0	3071336	0	1960692
13.650000	0	3071303	0	1960670
13.800000	0	3071448	0	1960647
13.950000	0	3071420	0	1960882
14.100000	0	3071415	0	1960686
14.250000	0	3071333	0	1960661
14.400000	0	3071414	0	1960603
14.550000	0	3071513	0	1960841
14.700000	0	3071494	0	1960711
14.850000	0	3071338	0	1960469
15.000000	0	3071483	0	1960744
15.150000	0	3071454	0	1960687
15.300000	0	3071481	0	1960748
15.450000	0	3071299	0	1960935
15.600000	0	3071395	0	1960462
15.750000	0	3071368	0	1960599
15.900000	0	3071404	0	1960673
16.050000	0	3071410	0	1960689
16.200000	0	3071438	0	1960621
16.350000	0	3071408	0	1960924
