Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	3074553	0	1963442
0.300000	0	3074616	0	1963298
0.450000	0	3074608	0	1963370
0.600000	0	3074522	0	1963499
0.750000	0	3074538	0	1963464
0.900000	0	3074763	0	1963506
1.050000	0	3074638	0	1963465
1.200000	0	3074547	0	1963464
1.350000	0	3074633	0	1963569
1.500000	0	3074718	0	1963548
1.650000	0	3074662	0	1963480
1.800000	0	3074762	0	1963510
1.950000	0	3074699	0	1963610
2.100000	0	3074711	0	1963515
2.250000	0	3074781	0	1963448
2.400000	0	3074802	0	1963384
2.550000	0	3074802	0	1963389
2.700000	0	3074908	0	1963482
2.850000	0	3074863	0	1963672
3.000000	0	3074973	0	1963783
3.150000	0	3074885	0	1963628
3.300000	0	3074912	0	1963884
3.450000	0	3075077	0	1963334
3.600000	0	3075133	0	1963659
3.750000	0	3075126	0	1963747
3.900000	0	3074959	0	1963646
4.050000	0	3075132	0	1963679
4.200000	0	3075133	0	1963794
4.350000	0	3075127	0	1963819
4.500000	0	3075114	0	1963599
4.650000	0	3075309	0	1963824
4.800000	0	3075296	0	1963966
4.950000	0	3075156	0	1963796
5.100000	0	3075121	0	1963976
5.250000	0	3075063	0	1963852
5.400000	0	3075033	0	1963879
5.550000	0	3075217	0	1963498
5.700000	0	3075132	0	1964069
5.850000	0	3075117	0	1963804
6.000000	0	3074960	0	1963562
6.150000	0	3075161	0	1963646
6.300000	0	3074962	0	1963734
6.450000	0	3075232	0	1963844
6.600000	0	3075119	0	1963705
6.750000	0	3075080	0	1963665
6.900000	0	3075102	0	1963815
7.050000	0	3075134	0	1963681
7.200000	0	3075135	0	1963474
7.350000	0	3074904	0	1963580
7.500000	0	3074942	0	1963449
7.650000	0	3075076	0	1963621
7.800000	0	3075104	0	1963641
7.950000	0	3075061	0	1963874
8.100000	0	3075034	0	1963720
8.250000	0	3075144	0	1963805
8.400000	0	3075222	0	1963847
8.550000	0	3075212	0	1963817
8.700000	0	3075038	0	1963765
8.850000	0	3075222	0	1963788
9.000000	0	3075178	0	1963592
9.150000	0	3075228	0	1963746
9.300000	0	3075047	0	1963493
9.450000	0	3075174	0	1963765
9.600000	0	3075284	0	1963658
9.750000	0	3075070	0	1963903
9.900000	0	3075208	0	1963646
10.050000	0	3075060	0	1964015
10.200000	0	3075036	0	1963807
10.350000	0	3074987	0	1963539
10.500000	0	3074899	0	1963454
10.650000	0	3074963	0	1963503
10.800000	0	3075132	0	1963522
10.950000	0	3074788	0	1963241
11.100000	0	3074929	0	1963613
11.250000	0	3074951	0	1963658
11.400000	0	3075157	0	1963775
11.550000	0	3075160	0	1963708
11.700000	0	3075090	0	1963786
11.850000	0	3074963	0	1963701
12.000000	0	3075017	0	1963528
12.150000	0	3075103	0	1963455
12.300000	0	3075049	0	1963653
12.450000	0	3075062	0	1963522
12.600000	0	3075023	0	1963673
12.750000	0	3075027	0	1963511
12.900000	0	3074973	0	1963558
13.050000	0	3075078	0	1963829
13.200000	0	3075033	0	1963590
13.350000	0	3075030	0	1963517
13.500000	0	3074883	0	1963810
13.650000	0	3074877	0	1963466
13.800000	0	3074897	0	1963778
13.950000	0	3074946	0	1963608
14.100000	0	3074780	0	1963618
14.250000	0	3074707	0	1963493
14.400000	0	3074709	0	1963433
14.550000	0	3074574	0	1963438
14.700000	0	3074617	0	1963388
14.850000	0	3074644	0	1963429
15.000000	0	3074583	0	1963079
15.150000	0	3074568	0	1963580
15.300000	0	3074707	0	1963283
15.450000	0	3074754	0	1963623
15.600000	0	3074731	0	1963529
15.750000	0	3074934	0	1963495
15.900000	0	3074746	0	1963489
16.050000	0	3074729	0	1963384
16.200000	0	3074795	0	1963508
16.350000	0	3074843	0	1963479
16.500000	0	3074802	0	1963315
16.650000	0	3074914	0	1963838
16.800000	0	3074974	0	1963514
16.950000	0	3074780	0	1963527
17.100000	0	3074699	0	1963459
17.250000	0	3074804	0	1963474
17.400000	0	3074794	0	1963645
17.550000	0	3074922	0	1963350
17.700000	0	3074815	0	1963544
17.850000	0	3074767	0	1963215
18.000000	0	3074860	0	1963309
18.150000	0	3074679	0	1963430
18.300000	0	3074717	0	1963328
18.450000	0	3074640	0	1963354
18.600000	0	3074773	0	1963299
18.750000	0	3074559	0	1963693
