Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	3383088	0	2152935
0.300000	0	3383339	0	2152904
0.450000	0	3383551	0	2152918
0.600000	0	3383116	0	2152932
0.750000	0	3383313	0	2153116
0.900000	0	3383222	0	2153323
1.050000	0	3383333	0	2153004
1.200000	0	3383419	0	2153119
1.350000	0	3383433	0	2153324
1.500000	0	3383293	0	2153192
1.650000	0	3383279	0	2152985
1.800000	0	3383331	0	2153205
1.950000	0	3383252	0	2153041
2.100000	0	3383403	0	2153075
2.250000	0	3383182	0	2153184
2.400000	0	3383436	0	2153351
2.550000	0	3383397	0	2153021
2.700000	0	3383339	0	2153122
2.850000	0	3383331	0	2153029
3.000000	0	3383365	0	2153085
3.150000	0	3383379	0	2152929
3.300000	0	3383428	0	2153217
3.450000	0	3383295	0	2153266
3.600000	0	3383467	0	2153137
3.750000	0	3383411	0	2153087
3.900000	0	3383351	0	2153288
4.050000	0	3383291	0	2153157
4.200000	0	3383477	0	2153166
4.350000	0	3383443	0	2153178
4.500000	0	3383544	0	2153300
4.650000	0	3383279	0	2152969
4.800000	0	3383322	0	2153376
4.950000	0	3383288	0	2153157
5.100000	0	3383242	0	2153131
5.250000	0	3383392	0	2153056
5.400000	0	3383440	0	2153426
5.550000	0	3383380	0	2153122
5.700000	0	3383454	0	2153078
5.850000	0	3383504	0	2153287
6.000000	0	3383390	0	2153277
6.150000	0	3383484	0	2153017
6.300000	0	3383417	0	2153000
6.450000	0	3383414	0	2153378
6.600000	0	3383486	0	2153157
6.750000	0	3383417	0	2153007
6.900000	0	3383382	0	2153046
7.050000	0	3383472	0	2153347
7.200000	0	3383241	0	2153117
7.350000	0	3383504	0	2153208
7.500000	0	3383266	0	2153133
7.650000	0	3383412	0	2152959
7.800000	0	3383454	0	2153101
7.950000	0	3383322	0	2153167
8.100000	0	3383150	0	2153220
8.250000	0	3383228	0	2153196
8.400000	0	3383402	0	2153246
8.550000	0	3383321	0	2153253
8.700000	0	3383272	0	2153014
8.850000	0	3383509	0	2153052
9.000000	0	3383387	0	2153211
9.150000	0	3383359	0	2152977
9.300000	0	3383295	0	2153133
9.450000	0	3383307	0	2153201
9.600000	0	3383477	0	2153233
9.750000	0	3383281	0	2153182
9.900000	0	3383345	0	2152826
10.050000	0	3383431	0	2153178
10.200000	0	3383389	0	2153443
10.350000	0	3383404	0	2152850
10.500000	0	3383308	0	2153173
10.650000	0	3383207	0	2153187
10.800000	0	3383282	0	2153159
10.950000	0	3383399	0	2153234
11.100000	0	3383430	0	2153161
11.250000	0	3383275	0	2153072
11.400000	0	3383379	0	2153159
11.550000	0	3383390	0	2153105
11.700000	0	3383480	0	2153110
11.850000	0	3383364	0	2153066
12.000000	0	3383302	0	2153085
12.150000	0	3383355	0	2153069
12.300000	0	3383376	0	2153133
12.450000	0	3383409	0	2153291
12.600000	0	3383316	0	2153109
12.750000	0	3383325	0	2153233
12.900000	0	3383299	0	2153291
13.050000	0	3383413	0	2153144
13.200000	0	3383386	0	2153063
13.350000	0	3383446	0	2153091
13.500000	0	3383369	0	2153047
13.650000	0	3383360	0	2152824
13.800000	0	3383287	0	2153237
13.950000	0	3383267	0	2153115
14.100000	0	3383250	0	2153175
14.250000	0	3383293	0	2152975
14.400000	0	3383354	0	2153197
14.550000	0	3383470	0	2153192
14.700000	0	3383304	0	2153089
14.850000	0	3383471	0	2153163
15.000000	0	3383252	0	2153186
15.150000	0	3383445	0	2152965
15.300000	0	3383231	0	2153007
15.450000	0	3383233	0	2153181
15.600000	0	3383317	0	2153459
15.750000	0	3383220	0	2153266
15.900000	0	3383261	0	2153362
16.050000	0	3383240	0	2153155
16.200000	0	3383479	0	2153285
16.350000	0	3383500	0	2153035
16.500000	0	3383209	0	2153083
16.650000	0	3383374	0	2153012
16.800000	0	3383312	0	2153015
16.950000	0	3383348	0	2153278
17.100000	0	3383305	0	2153420
17.250000	0	3383304	0	2153058
17.400000	0	3383236	0	2153258
17.550000	0	3383345	0	2153043
17.700000	0	3383311	0	2152940
17.850000	0	3383252	0	2153309
18.000000	0	3383408	0	2153278
18.150000	0	3383234	0	2153402
18.300000	0	3383275	0	2153136
18.450000	0	3383176	0	2153115
18.600000	0	3383197	0	2153198
18.750000	0	3383308	0	2153095
18.900000	0	3383130	0	2153118
19.050000	0	3383352	0	2153227
19.200000	0	3383200	0	2153084
19.350000	0	3383400	0	2152952
19.500000	0	3383417	0	2153380
19.650000	0	3383319	0	2153263
19.800000	0	3383279	0	2153202
19.950000	0	3383188	0	2153181
20.100000	0	3383327	0	2153064
20.250000	0	3383283	0	2153284
20.400000	0	3383323	0	2153073
20.550000	0	3383405	0	2153194
20.700000	0	3383356	0	2153032
20.850000	0	3383130	0	2153269
21.000000	0	3383303	0	2153205
21.150000	0	3383385	0	2153144
21.300000	0	3383374	0	2153130
21.450000	0	3383220	0	2153168
21.600000	0	3383292	0	2153258
21.750000	0	3383351	0	2153077
21.900000	0	3383529	0	2153320
22.050000	0	3383471	0	2153137
22.200000	0	3383349	0	2152984
22.350000	0	3383302	0	2153206
22.500000	0	3383384	0	2153380
22.650000	0	3383340	0	2153017
22.800000	0	3383359	0	2153376
22.950000	0	3383382	0	2153216
23.100000	0	3383449	0	2153216
23.250000	0	3383323	0	2153339
23.400000	0	3383372	0	2152876
23.550000	0	3383533	0	2153331
23.700000	0	3383329	0	2153372
23.850000	0	3383276	0	2153227
24.000000	0	3383350	0	2153206
24.150000	0	3383280	0	2153147
24.300000	0	3383435	0	2153231
24.450000	0	3383246	0	2153195
24.600000	0	3383389	0	2153135
24.750000	0	3383299	0	2153123
24.900000	0	3383314	0	2153271
25.050000	0	3383199	0	2153229
25.200000	0	3383493	0	2153270
25.350000	0	3383273	0	2153320
25.500000	0	3383129	0	2153181
25.650000	0	3383346	0	2153382
25.800000	0	3383270	0	2152975
25.950000	0	3383262	0	2153298
26.100000	0	3383275	0	2153269
26.250000	0	3383393	0	2153254
26.400000	0	3383429	0	2153127
26.550000	0	3383353	0	2153050
26.700000	0	3383360	0	2153407
26.850000	0	3383452	0	2153097
27.000000	0	3383143	0	2153033
27.150000	0	3383271	0	2152950
27.300000	0	3383297	0	2153140
27.450000	0	3383504	0	2153217
27.600000	0	3383305	0	2153155
27.750000	0	3383514	0	2153201
27.900000	0	3383388	0	2153107
28.050000	0	3383273	0	2153004
28.200000	0	3383249	0	2153085
28.350000	0	3383546	0	2153211
28.500000	0	3383366	0	2153006
28.650000	0	3383390	0	2153069
28.800000	0	3383410	0	2153206
28.950000	0	3383312	0	2153093
29.100000	0	3383433	0	2153095
29.250000	0	3383302	0	2153285
29.400000	0	3383415	0	2153487
29.550000	0	3383261	0	2153199
29.700000	0	3383263	0	2152889
29.850000	0	3383430	0	2153122
30.000000	0	3383365	0	2153019
30.150000	0	3383224	0	2153132
30.300000	0	3383246	0	2153226
30.450000	0	3383360	0	2153090
30.600000	0	3383366	0	2153023
30.750000	0	3383479	0	2153168
30.900000	0	3383335	0	2153263
31.050000	0	3383486	0	2153095
31.200000	0	3383257	0	2153126
31.350000	0	3383407	0	2153100
31.500000	0	3383613	0	2153096
31.650000	0	3383430	0	2153217
31.800000	0	3383257	0	2153050
31.950000	0	3383535	0	2153319
32.100000	0	3383212	0	2153195
32.250000	0	3383306	0	2153076
32.400000	0	3383280	0	2153206
32.550000	0	3383296	0	2153152
32.700000	0	3383388	0	2153065
32.850000	0	3383295	0	2153220
33.000000	0	3383324	0	2152909
33.150000	0	3383265	0	2153044
33.300000	0	3383335	0	2153280
33.450000	0	3383242	0	2153125
33.600000	0	3383360	0	2153090
33.750000	0	3383417	0	2153061
33.900000	0	3383277	0	2153262
34.050000	0	3383305	0	2153050
34.200000	0	3383239	0	2152840
34.350000	0	3383217	0	2153110
34.500000	0	3383297	0	2153335
34.650000	0	3383278	0	2153053
34.800000	0	3383215	0	2153288
34.950000	0	3383276	0	2153329
35.100000	0	3383263	0	2153068
35.250000	0	3383374	0	2153249
35.400000	0	3383436	0	2153158
35.550000	0	3383306	0	2153041
35.700000	0	3383201	0	2153233
35.850000	0	3383336	0	2153119
36.000000	0	3383254	0	2152733
36.150000	0	3383499	0	2153036
36.300000	0	3383250	0	2153104
36.450000	0	3383438	0	2152901
36.600000	0	3383297	0	2152972
36.750000	0	3383276	0	2153122
36.900000	0	3383614	0	2153067
37.050000	0	3383299	0	2153157
37.200000	0	3383524	0	2153028
37.350000	0	3383461	0	2153231
37.500000	0	3383438	0	2153407
37.650000	0	3383368	0	2153209
37.800000	0	3383254	0	2153228
37.950000	0	3383339	0	2153170
38.100000	0	3383149	0	2152900
38.250000	0	3383355	0	2153307
38.400000	0	3383128	0	2153180
38.550000	0	3383212	0	2152952
38.700000	0	3383329	0	2153007
38.850000	0	3383191	0	2153079
39.000000	0	3383361	0	2153141
39.150000	0	3383431	0	2152939
39.300000	0	3383314	0	2153349
39.450000	0	3383300	0	2153063
39.600000	0	3383400	0	2153385
39.750000	0	3383409	0	2153201
39.900000	0	3383327	0	2153069
40.050000	0	3383458	0	2153124
40.200000	0	3383308	0	2153147
40.350000	0	3383421	0	2152945
40.500000	0	3383332	0	2153043
40.650000	0	3383129	0	2153088
40.800000	0	3383204	0	2153280
40.950000	0	3383209	0	2152989
41.100000	0	3383221	0	2153214
41.250000	0	3383276	0	2152998
41.400000	0	3383477	0	2153222
41.550000	0	3383387	0	2153155
41.700000	0	3383186	0	2153029
41.850000	0	3383283	0	2153237
