Seconds	CHNL0_Start	CHNL0_End	CHNL1_Start	CHNL1_End
0.150000	0	3371376	0	2144956
0.300000	0	3371342	0	2144977
0.450000	0	3371416	0	2144841
0.600000	0	3371423	0	2144934
0.750000	0	3371518	0	2145053
0.900000	0	3371572	0	2145011
1.050000	0	3371526	0	2144780
1.200000	0	3371564	0	2144962
1.350000	0	3371540	0	2144890
1.500000	0	3371482	0	2144876
1.650000	0	3371398	0	2144845
1.800000	0	3371397	0	2145139
1.950000	0	3371413	0	2144937
2.100000	0	3371507	0	2144954
2.250000	0	3371555	0	2144995
2.400000	0	3371433	0	2144974
2.550000	0	3371471	0	2145239
2.700000	0	3371503	0	2145078
2.850000	0	3371489	0	2144906
3.000000	0	3371509	0	2144866
3.150000	0	3371546	0	2145087
3.300000	0	3371529	0	2144898
3.450000	0	3371561	0	2145117
3.600000	0	3371475	0	2144906
3.750000	0	3371399	0	2144882
3.900000	0	3371559	0	2145058
4.050000	0	3371570	0	2145078
4.200000	0	3371549	0	2145070
4.350000	0	3371415	0	2145053
4.500000	0	3371579	0	2144910
4.650000	0	3371574	0	2145001
4.800000	0	3371506	0	2144808
4.950000	0	3371414	0	2145049
5.100000	0	3371551	0	2144925
5.250000	0	3371540	0	2144986
5.400000	0	3371616	0	2144888
5.550000	0	3371739	0	2145025
5.700000	0	3371559	0	2145156
5.850000	0	3371681	0	2144822
6.000000	0	3371480	0	2144785
6.150000	0	3371475	0	2144697
6.300000	0	3371390	0	2144829
6.450000	0	3371560	0	2145152
6.600000	0	3371628	0	2145003
6.750000	0	3371468	0	2144893
6.900000	0	3371547	0	2144913
7.050000	0	3371570	0	2144963
7.200000	0	3371580	0	2144959
7.350000	0	3371285	0	2144917
7.500000	0	3371459	0	2145014
7.650000	0	3371586	0	2145186
7.800000	0	3371549	0	2144832
7.950000	0	3371512	0	2145005
8.100000	0	3371462	0	2144770
8.250000	0	3371580	0	2144838
8.400000	0	3371565	0	2145158
8.550000	0	3371543	0	2144793
8.700000	0	3371496	0	2144916
8.850000	0	3371432	0	2144881
9.000000	0	3371513	0	2145011
9.150000	0	3371359	0	2144923
9.300000	0	3371501	0	2144986
9.450000	0	3371473	0	2145051
9.600000	0	3371472	0	2144974
9.750000	0	3371515	0	2145039
9.900000	0	3371425	0	2144889
10.050000	0	3371436	0	2144916
10.200000	0	3371325	0	2144771
10.350000	0	3371414	0	2144988
10.500000	0	3371437	0	2145021
10.650000	0	3371440	0	2145004
10.800000	0	3371506	0	2145027
10.950000	0	3371717	0	2145016
11.100000	0	3371454	0	2144917
11.250000	0	3371553	0	2145054
11.400000	0	3371504	0	2145034
11.550000	0	3371429	0	2144993
11.700000	0	3371443	0	2144888
11.850000	0	3371519	0	2145000
12.000000	0	3371625	0	2144996
12.150000	0	3371464	0	2145103
12.300000	0	3371626	0	2144998
12.450000	0	3371509	0	2144969
12.600000	0	3371588	0	2144876
12.750000	0	3371478	0	2144915
12.900000	0	3371540	0	2144950
13.050000	0	3371554	0	2144988
13.200000	0	3371389	0	2144975
13.350000	0	3371499	0	2145061
13.500000	0	3371519	0	2144687
13.650000	0	3371544	0	2145229
13.800000	0	3371583	0	2144932
13.950000	0	3371526	0	2145040
14.100000	0	3371546	0	2144892
14.250000	0	3371353	0	2144840
14.400000	0	3371572	0	2144676
14.550000	0	3371545	0	2144642
14.700000	0	3371453	0	2145156
14.850000	0	3371477	0	2144621
15.000000	0	3371569	0	2144728
15.150000	0	3371484	0	2144989
15.300000	0	3371642	0	2144721
15.450000	0	3371590	0	2145110
15.600000	0	3371588	0	2144955
15.750000	0	3371563	0	2145003
15.900000	0	3371680	0	2145116
16.050000	0	3371844	0	2145051
16.200000	0	3371604	0	2144882
16.350000	0	3371427	0	2145160
16.500000	0	3371351	0	2145163
16.650000	0	3371559	0	2145069
16.800000	0	3371396	0	2145003
16.950000	0	3371501	0	2144868
17.100000	0	3371424	0	2144807
17.250000	0	3371342	0	2145029
17.400000	0	3371432	0	2144904
17.550000	0	3371607	0	2144905
17.700000	0	3371493	0	2145080
17.850000	0	3371333	0	2145000
18.000000	0	3371616	0	2144978
